STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,DATE,DTWL,
Telangana,Khammam,Wyra,Rebbavaram,17.11688,80.33670,10-01-2026,1.72,
Telangana,Khammam,Wyra,Thatipudi,17.14868,80.33749,10-01-2026,0.73,
Telangana,Khammam,Yerrupalem,Yerupalem,16.82196,80.47068,10-01-2026,3.08,
Telangana,KHAMMAM,,,17.33690,80.44210,10-01-2026,8.53,
Telangana,KHAMMAM,,,17.31840,79.96190,10-01-2026,2.04,
Telangana,KHAMMAM,,,17.31190,80.03790,10-01-2026,2.07,
Telangana,Kumuram Bheem Asifabad,Asifabad,Adepalli,19.41000,79.70834,10-01-2026,4.15,
Telangana,Kumuram Bheem Asifabad,Asifabad,Burugudem,19.33823,79.33505,10-01-2026,0.71,
Telangana,Kumuram Bheem Asifabad,Jainoor,Jainoor,19.37675,78.90662,10-01-2026,4.86,
Telangana,Kumuram Bheem Asifabad,Kagaznagar,Khagaznagar,19.35821,79.47713,10-01-2026,2.68,
Telangana,Kumuram Bheem Asifabad,Kerameri,Danora,19.43420,79.13390,10-01-2026,5.52,
Telangana,Kumuram Bheem Asifabad,Kerameri,Devapur,19.46129,79.03275,10-01-2026,11.63,
Telangana,Mahabubabad,Bayyaram,Gandhampally,17.56186,80.13387,10-01-2026,3.73,
Telangana,Mahabubabad,Danthalapalle,Beerishettigudem,17.48156,79.77373,10-01-2026,0.82,
Telangana,Mahabubabad,Garla,Garla,17.48664,80.14198,10-01-2026,2.5,
Telangana,Mahabubabad,Gudur,Gudur,17.80100,79.97961,10-01-2026,4.33,
Telangana,Mahabubabad,Kesamudram,Inugurthi,17.67320,79.80496,10-01-2026,1.02,
Telangana,Mahabubabad,Kuravi,Ayyagaripalle,17.50008,79.98508,10-01-2026,2.97,
Telangana,Mahabubabad,Mahbubabad,Mahabubabad,17.59915,80.00011,10-01-2026,1.81,
Telangana,Mahabubabad,Maripeda,Maripeda,17.38997,79.89346,10-01-2026,1.02,
Telangana,Mahabubabad,Maripeda,Maripeda,17.38995,79.89356,10-01-2026,0.87,
Telangana,Mahabubabad,Narsimhulapet,Vanthedupula,17.45700,79.78808,10-01-2026,5.32,
Telangana,MAHABUBABAD,,,17.67120,79.81090,10-01-2026,2.48,
Telangana,MAHABUBABAD,,,17.59350,79.91000,10-01-2026,2.02,
Telangana,MAHABUBABAD,,,17.43110,79.96520,10-01-2026,3.99,
Telangana,Mahabubnagar,Bhoothpur,Pedda Mulgera,16.65690,78.07390,10-01-2026,4.88,
Telangana,Mahabubnagar,Devarakadara,Bandrapal,16.60500,77.79830,10-01-2026,0.95,
Telangana,Mahabubnagar,Gandeed,Gandeed,16.92547,77.79173,10-01-2026,5.57,
Telangana,Mahabubnagar,Moosapet,Komireddipalle,16.57820,77.95280,10-01-2026,2.58,
Telangana,Mahabubnagar,Nawabpet,Chowdoor,16.97640,78.07080,10-01-2026,2.41,
Telangana,MAHBUBNAGAR,,,16.75140,78.00030,10-01-2026,9.34,
Telangana,MAHBUBNAGAR,,,16.65690,78.07390,10-01-2026,8,
Telangana,MAHBUBNAGAR,,,16.65690,78.07390,10-01-2026,40.73,
Telangana,MAHBUBNAGAR,,,16.63390,77.98940,10-01-2026,7.49,
Telangana,MAHBUBNAGAR,,,16.56640,77.94080,10-01-2026,6.47,
Telangana,MAHBUBNAGAR,,,16.55670,77.96000,10-01-2026,3.47,
Telangana,MAHBUBNAGAR,,,16.32000,77.95030,10-01-2026,1.45,
Telangana,MAHBUBNAGAR,,,15.93500,77.84000,10-01-2026,0.94,
Telangana,Mancherial,Bheemini,Bhimini,19.19593,79.58022,10-01-2026,2.85,
Telangana,Mancherial,Bheemini,Rampur,19.16752,79.58307,10-01-2026,5.38,
Telangana,Mancherial,Chennur,Nagapuram,18.71316,79.76649,10-01-2026,1.85,
Telangana,Mancherial,Dandepally,Dandepalli,19.00430,79.14450,10-01-2026,4.37,
Telangana,Mancherial,Jannaram,Indanpally,19.14985,78.94235,10-01-2026,3.9,
Telangana,Mancherial,Jannaram,Jannaram,19.11635,79.01046,10-01-2026,3.07,
Telangana,Mancherial,Jannaram,Kalamadugu,19.08974,78.94929,10-01-2026,2.71,
Telangana,Mancherial,Jannaram,Tapalpur,19.06255,79.07664,10-01-2026,3.3,
Telangana,Mancherial,Mancherial,Mancherial,18.89473,79.44855,10-01-2026,1.5,
Telangana,Mancherial,Mancherial,Old Manchierala,18.87214,79.42838,10-01-2026,5.28,
Telangana,Medak,Kulcharam,Kulcharam,17.95640,78.19140,10-01-2026,11.19,
Telangana,Medak,Manoharabad,Kallakal,17.70830,78.47610,10-01-2026,3.62,
Telangana,Medak,Medak,Avasulapally,18.07780,78.29370,10-01-2026,2.83,
Telangana,Medak,Nizampet,Nizampet,18.13455,78.53465,10-01-2026,3.79,
Telangana,Medak,Papannapet,Narsingi,18.02143,78.06737,10-01-2026,4.63,
Telangana,Medak,Papannapet,Yusuf Peta,18.04920,78.14420,10-01-2026,1.41,
Telangana,Medak,Ramayampet,Ramayampet,18.11388,78.42972,10-01-2026,8.3,
Telangana,Medak,Shankarampet[A],Musapet,18.02890,77.95670,10-01-2026,0.88,
Telangana,Medak,Shivampet,Chandi,17.73643,78.39024,10-01-2026,12.55,
Telangana,Medak,Shivampet,Sivampet,17.78630,78.36970,10-01-2026,5.97,
Telangana,Medak,Tekmal,Bodagattu,18.05308,77.97964,10-01-2026,5.1,
Telangana,Medak,Tupran,Toopran,17.83333,78.47916,10-01-2026,10,
Telangana,MEDAK,,,18.11390,78.42970,10-01-2026,6.62,
Telangana,MEDAK,,,17.98450,78.41200,10-01-2026,19.8,
Telangana,MEDAK,,,17.97500,77.84560,10-01-2026,5.23,
Telangana,MEDAK,,,17.90140,78.20780,10-01-2026,17.41,
Telangana,MEDAK,,,17.78630,78.36970,10-01-2026,4.71,
Telangana,MEDAK,,,17.76580,78.46370,10-01-2026,51.5,
Telangana,MEDAK,,,17.73770,78.28770,10-01-2026,2.86,
Telangana,MEDAK,,,17.70830,78.47610,10-01-2026,5.92,
Telangana,MEDAK,,,17.70610,78.47750,10-01-2026,5.13,
Telangana,MEDAK,,,17.16330,78.96310,10-01-2026,3.26,
Telangana,MEDCHAL,,,17.63580,78.47640,10-01-2026,4.42,
Telangana,MEDCHAL,,,17.40230,78.56110,10-01-2026,10.58,
Telangana,MEDCHAL,,,17.36720,78.58740,10-01-2026,3.72,
Telangana,Medchal Malkajgiri,Uppal,Nacharam,17.43124,78.55005,10-01-2026,5.87,
Telangana,Medchal Malkajgiri,Uppal,Uppal,17.40234,78.56109,10-01-2026,10.04,
Telangana,Mulugu,Govindaraopet,Govindaraopet,18.19598,80.13215,10-01-2026,7.01,
Telangana,Mulugu,Mulug,Jangalapalli,18.20855,79.98755,10-01-2026,3.67,
Telangana,Mulugu,Mulug,Mulug,18.19547,79.94146,10-01-2026,1.07,
Telangana,Mulugu,Tadvai,Narlapur,18.30343,80.20651,10-01-2026,1.7,
Telangana,Mulugu,Venkatapur,Lakshmidevpet,18.29685,79.96317,10-01-2026,1.32,
Telangana,Mulugu,Venkatapuram,Akannagudem,18.25158,80.61409,10-01-2026,7.41,
Telangana,Mulugu,Venkatapuram,Alubaka,18.20423,80.67049,10-01-2026,5.41,
Telangana,Mulugu,Venkatapuram,Edira,18.13810,80.73080,10-01-2026,4.72,
Telangana,Mulugu,Venkatapuram,Venkatapuram,18.30124,80.55472,10-01-2026,6.48,
Telangana,MULUGU,,,18.20590,80.10210,10-01-2026,7.4,
Telangana,Nagarkurnool,Achampeta,Ainol,16.40520,78.71500,10-01-2026,2.46,
Telangana,Nagarkurnool,Amrabad,Vattuvaripally,16.33310,78.79940,10-01-2026,12.8,
Telangana,Nagarkurnool,Charakonda,Jupally,16.65920,78.60310,10-01-2026,3.32,
Telangana,Nagarkurnool,Kollapur,Kollapur,16.10720,78.30750,10-01-2026,1.74,
Telangana,Nagarkurnool,Kollapur,Kollapur,16.10890,78.31060,10-01-2026,2.4,
Telangana,Nagarkurnool,Lingal,Lingala,16.29500,78.51330,10-01-2026,15.9,
Telangana,Nagarkurnool,Nagarkurnool,Pedda Mudnur,16.38970,78.35220,10-01-2026,3.1,
Telangana,Nagarkurnool,Tadoor,Aitol,16.61240,78.34920,10-01-2026,2.52,
Telangana,Nagarkurnool,Tadoor,Thaduru,16.51580,78.35970,10-01-2026,0.24,
Telangana,Nagarkurnool,Uppununthala,Uppuntala,16.45280,78.60080,10-01-2026,2.65,
Telangana,Nagarkurnool,Uppununthala,Veltoor,16.50670,78.68670,10-01-2026,2.96,
Telangana,NAGARKURNOOL,,,16.69560,78.71080,10-01-2026,1.14,
Telangana,NAGARKURNOOL,,,16.66920,78.36860,10-01-2026,4.91,
Telangana,NAGARKURNOOL,,,16.61310,78.62110,10-01-2026,1.94,
Telangana,NAGARKURNOOL,,,16.59140,78.21580,10-01-2026,6.87,
Telangana,NAGARKURNOOL,,,16.57440,78.56310,10-01-2026,26.63,
Telangana,NAGARKURNOOL,,,16.51580,78.35970,10-01-2026,1.91,
Telangana,NAGARKURNOOL,,,16.48860,78.31060,10-01-2026,3.33,
Telangana,NAGARKURNOOL,,,16.45280,78.60080,10-01-2026,2.12,
Telangana,NAGARKURNOOL,,,16.44940,78.45170,10-01-2026,3.92,
Telangana,NAGARKURNOOL,,,16.44640,78.75420,10-01-2026,0.47,
Telangana,NAGARKURNOOL,,,16.42780,78.91280,10-01-2026,3.22,
Telangana,NAGARKURNOOL,,,16.41530,78.68500,10-01-2026,15.14,
Telangana,NAGARKURNOOL,,,16.37390,78.77140,10-01-2026,9.05,
Telangana,NAGARKURNOOL,,,16.29220,78.35810,10-01-2026,36.42,
Telangana,NAGARKURNOOL,,,16.18110,78.24250,10-01-2026,1.3,
Telangana,NAGARKURNOOL,,,16.10720,78.30750,10-01-2026,2.28,
Telangana,Nalgonda,Anumula,Madariguda,16.77100,79.22710,10-01-2026,0.01,
Telangana,Nalgonda,Chintha Pally,Chintapalli,16.79833,78.82000,10-01-2026,5.95,
Telangana,Nalgonda,Chintha Pally,Chinthapally,16.80736,78.82260,10-01-2026,6.18,
Telangana,Nalgonda,Devarakonda,Devarakonda,16.69229,78.92527,10-01-2026,1.53,
Telangana,Nalgonda,Gundlapally (Dindi),Bogguladana,16.54592,78.76148,10-01-2026,5.97,
Telangana,Nalgonda,Gurrampode,Gurrampode,16.86697,79.10605,10-01-2026,1.95,
Telangana,Nalgonda,Gurrampode,Vattikode,16.92066,79.09676,10-01-2026,10.7,
Telangana,Nalgonda,Kanagal,Kanagal,16.94920,79.19780,10-01-2026,5.15,
Telangana,Nalgonda,Kethe Pally,Chikatguda,17.16360,79.52134,10-01-2026,1.05,
Telangana,Nalgonda,Madugulapally,Madugulapalli,16.97039,79.46230,10-01-2026,5.1,
Telangana,Nalgonda,Marriguda,Antampet,17.03247,78.89170,10-01-2026,3.68,
Telangana,Nalgonda,Miryalaguda,Kistapuram,16.83195,79.60556,10-01-2026,8.6,
Telangana,Nalgonda,Miryalaguda,Nandipadu,16.87824,79.54487,10-01-2026,1.45,
Telangana,Nalgonda,Munugode,Munugodu,17.07704,79.07579,10-01-2026,2.78,
Telangana,Nalgonda,Nakrekal,Nakrekal,17.16630,79.42805,10-01-2026,5.02,
Telangana,Nalgonda,Nalgonda,Nalgonda,17.05116,79.27450,10-01-2026,6.45,
Telangana,Nalgonda,Nidamanoor,Nidamanuru,16.82270,79.36840,10-01-2026,4.4,
Telangana,Nalgonda,Nidamanoor,Utukur,16.87145,79.32928,10-01-2026,2.85,
Telangana,Nalgonda,Peddavoora,Nagarjunasagar,16.58486,79.32150,10-01-2026,0.97,
Telangana,Nalgonda,Thipparthi,Yellammagudem,17.08025,79.49958,10-01-2026,1.85,
Telangana,Nalgonda,Tripuraram,Ragadapa,16.73918,79.50919,10-01-2026,3.35,
Telangana,Nalgonda,Vemula Pally,Mangapur,17.00998,79.53905,10-01-2026,1.95,
Telangana,Nalgonda,Vemula Pally,Salkanur,17.00420,79.56558,10-01-2026,5.8,
Telangana,NALGONDA,,,17.21700,79.50730,10-01-2026,1.38,
Telangana,NALGONDA,,,17.16630,79.42810,10-01-2026,5.27,
Telangana,NALGONDA,,,17.15970,79.50810,10-01-2026,2.49,
Telangana,NALGONDA,,,17.03780,79.04450,10-01-2026,8.59,
Telangana,NALGONDA,,,16.97040,79.46230,10-01-2026,3.72,
Telangana,NALGONDA,,,16.94920,79.19780,10-01-2026,4.23,
Telangana,NALGONDA,,,16.88190,79.47080,10-01-2026,1.89,
Telangana,NALGONDA,,,16.87460,79.56760,10-01-2026,4.29,
Telangana,NALGONDA,,,16.86700,79.10610,10-01-2026,2.43,
Telangana,NALGONDA,,,16.80900,79.18530,10-01-2026,1.32,
Telangana,NALGONDA,,,16.80740,78.82260,10-01-2026,3.72,
Telangana,NALGONDA,,,16.63920,79.03640,10-01-2026,0.98,
Telangana,NALGONDA,,,16.54030,78.70830,10-01-2026,7.3,
Telangana,Narayanpet,Dhanwada,Dhanwada,16.64110,77.65640,10-01-2026,5.77,
Telangana,Narayanpet,Makthal,Jawlapur,16.55830,77.62680,10-01-2026,1.35,
Telangana,Narayanpet,Makthal,Makthal,16.51060,77.50250,10-01-2026,1.46,
Telangana,Narayanpet,Makthal,Rudrasamudram,16.46350,77.55720,10-01-2026,5.4,
Telangana,Narayanpet,Marikal,Eklaspur,16.54270,77.71650,10-01-2026,5.4,
Telangana,Narayanpet,Marikal,Eklaspur,16.54270,77.71650,10-01-2026,3.32,
Telangana,Narayanpet,Marikal,Marikal,16.60450,77.71490,10-01-2026,4.34,
Telangana,NARAYANPET,,,16.64110,77.65640,10-01-2026,1.85,
Telangana,Nirmal,Basar,Basar,18.87221,77.94508,10-01-2026,4.35,
Telangana,Nirmal,Bhainsa,Elegaon,19.06099,77.91576,10-01-2026,4.01,
Telangana,Nirmal,Kaddam (Peddur),Kadem,19.09822,78.78085,10-01-2026,1.83,
Telangana,Nirmal,Kaddam (Peddur),Udampur,19.21222,78.87717,10-01-2026,3,
Telangana,Nirmal,Lokeswaram,Manmad,19.05573,78.11434,10-01-2026,3.19,
Telangana,Nirmal,Mamda,Potaram,19.01536,78.53007,10-01-2026,6.96,
Telangana,Nirmal,Mudhole,Mudhol,18.98371,77.91993,10-01-2026,1.9,
Telangana,Nirmal,Mudhole,Mudhol,18.97930,77.91571,10-01-2026,1.82,
Telangana,Nirmal,Nirmal Rural,Ratmapur Kandli,19.08782,78.40118,10-01-2026,4.9,
Telangana,Nirmal,Pembi,Mandepalli,19.16060,78.63433,10-01-2026,2.6,
Telangana,Nirmal,Pembi,Pembi,19.19499,78.63547,10-01-2026,6.26,
Telangana,Nirmal,Sarangapur,Kautla,19.22679,78.23038,10-01-2026,3.34,
Telangana,Nirmal,Soan,Soan,19.00906,78.38155,10-01-2026,4.56,
Telangana,NIRMAL,,,18.98370,77.94510,10-01-2026,2.43,
Telangana,Nizamabad,Balkonda,Balkonda,18.87500,78.33334,10-01-2026,2.18,
Telangana,Nizamabad,Balkonda,Chakiryal,18.33333,78.39167,10-01-2026,2.31,
Telangana,Nizamabad,Bheemgal,Rahatnanagar,18.64936,78.53828,10-01-2026,6.36,
Telangana,Nizamabad,Bodhan,Khazipur,18.67870,77.79439,10-01-2026,5.7,
Telangana,Nizamabad,Dharpalle,Dharpalli,18.57588,78.36176,10-01-2026,8.88,
Telangana,Nizamabad,Dharpalle,Dubbaka,18.63376,78.37293,10-01-2026,8.17,
Telangana,Nizamabad,Dichpalle,Dichpalli,18.59728,78.21849,10-01-2026,12.35,
Telangana,Nizamabad,Makloor,Metpalli,18.80418,78.09233,10-01-2026,2.45,
Telangana,Nizamabad,Mendora,Dudgaon,18.97911,78.37781,10-01-2026,2.11,
Telangana,Nizamabad,Mugpal,Nizamabad,18.65924,78.11694,10-01-2026,8.78,
Telangana,Nizamabad,Nandipet,Shahpur,18.89417,78.16854,10-01-2026,6.72,
Telangana,Nizamabad,Navipet,Potangal,18.79676,78.02769,10-01-2026,2.17,
Telangana,Nizamabad,Velpur,Mothe,18.73034,78.42615,10-01-2026,14.59,
Telangana,Nizamabad,Yergatla,Tadpakal,18.94264,78.46115,10-01-2026,8.52,
Telangana,NIZAMABAD,,,18.94260,78.46120,10-01-2026,9.03,
Telangana,NIZAMABAD,,,18.87120,78.33990,10-01-2026,3.63,
Telangana,NIZAMABAD,,,18.79980,78.28860,10-01-2026,7.47,
Telangana,NIZAMABAD,,,18.73030,78.42610,10-01-2026,46.24,
Telangana,NIZAMABAD,,,18.68250,78.09310,10-01-2026,4.18,
Telangana,NIZAMABAD,,,18.65920,78.11690,10-01-2026,9.02,
Telangana,NIZAMABAD,,,18.63380,78.37290,10-01-2026,1,
Telangana,NIZAMABAD,,,18.59730,78.21850,10-01-2026,13.24,
Telangana,NIZAMABAD,,,18.15240,78.41290,10-01-2026,3.54,
Telangana,Peddapalli,Eligaid,Eligaid,18.55243,79.26098,10-01-2026,3.21,
Telangana,Peddapalli,Eligaid,Sultanpur,18.54313,79.23093,10-01-2026,1.05,
Telangana,Peddapalli,Manthani,Manthani,18.65213,79.67015,10-01-2026,12.97,
Telangana,Peddapalli,Manthani,Manthani,18.65212,79.67009,10-01-2026,11.08,
Telangana,Peddapalli,Manthani,Venkatapur,18.65771,79.81005,10-01-2026,3.77,
Telangana,Peddapalli,Odela,Namsanipalle,18.48882,79.44817,10-01-2026,1.96,
Telangana,Peddapalli,Peddapalli,Palthem,18.68208,79.32156,10-01-2026,2.17,
Telangana,Peddapalli,Ramagiri,Kalwacherla,18.63634,79.53407,10-01-2026,4.29,
Telangana,Peddapalli,Srirampur,Kalva Srirampur,18.48816,79.52435,10-01-2026,1.84,
Telangana,Peddapalli,Srirampur,Vennampalli,18.55197,79.48190,10-01-2026,0.91,
Telangana,Peddapalli,Sulthanabad,Gareepally,18.49854,79.24868,10-01-2026,11.39,
Telangana,PEDDAPALLY,,,18.65210,79.67010,10-01-2026,4.66,
Telangana,PEDDAPALLY,,,18.36160,79.23400,10-01-2026,1.79,
Telangana,Rajanna Sircilla,Boinpalli,Vilasagar,18.47167,78.96140,10-01-2026,0.51,
Telangana,Rajanna Sircilla,Chandurthi,Chandurthi,18.59950,78.77370,10-01-2026,6.48,
Telangana,Rajanna Sircilla,Konaraopet,Suddala,18.46972,78.79528,10-01-2026,2.41,
Telangana,Rajanna Sircilla,Mustabad,Kondapur,18.34770,78.67160,10-01-2026,4.93,
Telangana,Rajanna Sircilla,Mustabad,Mustafabad,18.28166,78.71383,10-01-2026,4,
Telangana,Rajanna Sircilla,Thangallapalli,Nerall,18.30777,78.82272,10-01-2026,4.06,
Telangana,Rajanna Sircilla,Vemulawada,Nampalli,18.44271,78.85435,10-01-2026,11.74,
Telangana,RAJANNA SIRCILLA,,,18.47170,78.96140,10-01-2026,5.8,
Telangana,RAJANNA SIRCILLA,,,18.30750,78.82390,10-01-2026,22.84,
Telangana,Ranga Reddy,Abdullapurmet,Bata Singaram,17.30297,78.72839,10-01-2026,0.79,
Telangana,Ranga Reddy,Abdullapurmet,Chinna Raviral,17.38310,78.72470,10-01-2026,8.38,
Telangana,Ranga Reddy,Abdullapurmet,Gowrelly,17.36998,78.66093,10-01-2026,2.7,
Telangana,Ranga Reddy,Abdullapurmet,Marripally,17.38036,78.60826,10-01-2026,3.6,
Telangana,Ranga Reddy,Balapur,Karmanghat,17.34033,78.52489,10-01-2026,3.2,
Telangana,Ranga Reddy,Farooqnagar,Mogiligidda,17.08280,78.11750,10-01-2026,5.97,
Telangana,Ranga Reddy,Hayathnagar,Hayatnagar,17.32924,78.60471,10-01-2026,4.86,
Telangana,Ranga Reddy,Hayathnagar,Vanasthali Puram,17.33574,78.58411,10-01-2026,7.1,
Telangana,Ranga Reddy,Ibrahimpatnam,Polkampalli,17.22607,78.70687,10-01-2026,4.3,
Telangana,Ranga Reddy,Kothur,Gudur,17.20870,78.27386,10-01-2026,3.8,
Telangana,Ranga Reddy,Madgul,Madugula,16.85580,78.69220,10-01-2026,5.7,
Telangana,Ranga Reddy,Maheshwaram,Mansanpally,17.13535,78.39055,10-01-2026,0.17,
Telangana,Ranga Reddy,Moinabad,Kanaka Mamidi,17.30512,78.24727,10-01-2026,2.53,
Telangana,Ranga Reddy,Rajendranagar,Attapur,17.36223,78.42964,10-01-2026,13.37,
Telangana,Ranga Reddy,Saroornagar,Saroor Nagar,17.35822,78.53596,10-01-2026,11.4,
Telangana,Ranga Reddy,Serilingampally,Lingampally,17.48098,78.31168,10-01-2026,9,
Telangana,Ranga Reddy,Serilingampally,Serlingampally,17.46895,78.33004,10-01-2026,17.2,
Telangana,Ranga Reddy,Shamshabad,Shamshabad,17.25618,78.39573,10-01-2026,10.37,
Telangana,Ranga Reddy,Shankarpally,Janawada,17.40359,78.25782,10-01-2026,4.05,
Telangana,Ranga Reddy,Shankarpally,Shankarapally,17.45787,78.13248,10-01-2026,10.7,
Telangana,Ranga Reddy,Yacharam,Kottapalli,16.97040,78.67930,10-01-2026,9.13,
Telangana,RANGA REDDY,,,17.46890,78.33000,10-01-2026,19.44,
Telangana,RANGA REDDY,,,17.35820,78.53600,10-01-2026,6.7,
Telangana,RANGA REDDY,,,17.33570,78.58410,10-01-2026,11.77,
Telangana,RANGA REDDY,,,17.33340,78.40930,10-01-2026,1.76,
Telangana,RANGA REDDY,,,17.30730,78.13920,10-01-2026,11.88,
Telangana,RANGA REDDY,,,17.25610,78.39580,10-01-2026,10.64,
Telangana,RANGA REDDY,,,17.19630,78.64800,10-01-2026,4.62,
Telangana,RANGA REDDY,,,17.16220,78.13330,10-01-2026,1,
Telangana,RANGA REDDY,,,16.97660,78.50150,10-01-2026,12.21,
Telangana,SANGA REDDY,,,18.23220,77.70580,10-01-2026,9.2,
Telangana,SANGA REDDY,,,18.09550,77.88440,10-01-2026,4.22,
Telangana,SANGA REDDY,,,17.98500,77.73440,10-01-2026,11.49,
Telangana,SANGA REDDY,,,17.92110,77.89330,10-01-2026,2.44,
Telangana,SANGA REDDY,,,17.84360,77.97610,10-01-2026,1.61,
Telangana,SANGA REDDY,,,17.67920,78.10080,10-01-2026,14.94,
Telangana,SANGA REDDY,,,17.65970,77.77890,10-01-2026,3.33,
Telangana,SANGA REDDY,,,17.63830,77.87810,10-01-2026,3.86,
Telangana,SANGA REDDY,,,17.61000,77.71720,10-01-2026,10.03,
Telangana,Sangareddy,Andole,Annasagar,17.85333,78.06640,10-01-2026,6.66,
Telangana,Sangareddy,Gummadidala,Nallavally,17.72488,78.35986,10-01-2026,4.29,
Telangana,Sangareddy,Gummadidala,Nallavally,17.72487,78.35982,10-01-2026,4.65,
Telangana,Sangareddy,Hathnoora,Hathnoor,17.74450,78.16627,10-01-2026,13.07,
Telangana,Sangareddy,Jinnaram,Jinnaram,17.63260,78.33030,10-01-2026,6.81,
Telangana,Sangareddy,Jinnaram,Solakapalli,17.64420,78.27970,10-01-2026,4.16,
Telangana,Sangareddy,Kangti,Devanayak Tanda,18.26072,77.59957,10-01-2026,37.78,
Telangana,Sangareddy,Kohir,Digwal,17.66280,77.71330,10-01-2026,5.85,
Telangana,Sangareddy,Mogudampally,Mannapur,17.63280,77.52310,10-01-2026,6.85,
Telangana,Sangareddy,Munipally,Lingampalle,17.65970,77.77890,10-01-2026,6.97,
Telangana,Sangareddy,Munipally,Munipally,17.68970,77.86610,10-01-2026,7.59,
Telangana,Sangareddy,Munipally,Tatipally,17.74440,77.81060,10-01-2026,6.12,
Telangana,Sangareddy,Narayankhed,Nizampet,18.09548,77.88438,10-01-2026,6.74,
Telangana,Sangareddy,Nyalkal,Chalki,17.90860,77.68330,10-01-2026,3.6,
Telangana,Sangareddy,Pulkal,Peddareddypet,17.76830,77.95720,10-01-2026,5.77,
Telangana,Sangareddy,Pulkal,Shivampet,17.67920,78.10080,10-01-2026,17.47,
Telangana,Sangareddy,Sadasivpet,Atmakur,17.65720,77.93220,10-01-2026,5.7,
Telangana,Sangareddy,Sirgapoor,Sirgapur,18.13470,77.74220,10-01-2026,8.07,
Telangana,Sangareddy,Vatpally,Ghatpalli,17.90220,77.84970,10-01-2026,3.58,
Telangana,Sangareddy,Zahirabad,Didigi,17.72610,77.59970,10-01-2026,2.88,
Telangana,Sangareddy,Zahirabad,Satwar,17.69970,77.52580,10-01-2026,2.84,
Telangana,Siddipet,Akkannapet,Gandipalli,18.00790,79.15770,10-01-2026,12.07,
Telangana,Siddipet,Bejjanki,Devakkapalli,18.27710,79.11084,10-01-2026,2.47,
Telangana,Siddipet,Chinnakodur,Gonepalli,18.12760,78.93270,10-01-2026,18.28,
Telangana,Siddipet,Chinnakodur,Ramanpatla,18.13970,78.91420,10-01-2026,4.15,
Telangana,Siddipet,Koheda,Buswapuram,18.10310,79.05649,10-01-2026,3.38,
Telangana,Siddipet,Kondapak,Duddeda,18.01350,78.88560,10-01-2026,8.14,
Telangana,Siddipet,Maddur,Kondapuram,17.96840,79.25310,10-01-2026,2.6,
Telangana,Siddipet,Mirdoddi,Mirdoddi,18.07650,78.67400,10-01-2026,4.3,
Telangana,Siddipet,Siddipet Rural,Raghavapuram,18.17580,78.77620,10-01-2026,16.51,
Telangana,Siddipet,Siddipet Urban,Siddipet,18.10630,78.83561,10-01-2026,7.54,
Telangana,Siddipet,Thoguta,Kistapur,17.96430,78.71402,10-01-2026,4.06,
Telangana,SIDDIPET,,,18.23870,78.92360,10-01-2026,2.27,
Telangana,SIDDIPET,,,18.12760,78.93270,10-01-2026,2.27,
Telangana,SIDDIPET,,,18.10970,79.11500,10-01-2026,1.62,
Telangana,SIDDIPET,,,18.09170,78.94350,10-01-2026,5.05,
Telangana,SIDDIPET,,,18.04230,79.23830,10-01-2026,5.04,
Telangana,SIDDIPET,,,18.00790,79.15770,10-01-2026,1.69,
Telangana,SIDDIPET,,,17.77390,78.61520,10-01-2026,2.7,
Telangana,SIDDIPET,,,17.77080,78.69140,10-01-2026,16.26,
Telangana,SIDDIPET,,,17.16330,78.96310,10-01-2026,3.44,
Telangana,Suryapet,Chivvemla,Kudakuda,17.16490,79.62775,10-01-2026,3.77,
Telangana,Suryapet,Garide Pally,Appanapet,16.90375,79.75464,10-01-2026,2.33,
Telangana,Suryapet,Munagala,Mukundapuram,16.83418,79.43982,10-01-2026,2.15,
Telangana,Suryapet,Munagala,Munagala,17.05785,79.82709,10-01-2026,2.83,
Telangana,Suryapet,Nereducherla,Kamalanagaram,16.90080,79.67971,10-01-2026,0.7,
Telangana,Suryapet,Nereducherla,Somavaram,16.93386,79.63913,10-01-2026,2.9,
Telangana,Suryapet,Penpahad,Penpahad,17.02464,79.68647,10-01-2026,2.22,
Telangana,Suryapet,Suryapet,Endlalpalle,17.20450,79.54113,10-01-2026,2.5,
Telangana,Suryapet,Suryapet,Pillalamarri,17.16934,79.56923,10-01-2026,2.4,
Telangana,Suryapet,Suryapet,Suryapet,17.13283,79.63073,10-01-2026,4.8,
Telangana,SURYAPET,,,17.47860,79.43390,10-01-2026,1.22,
Telangana,SURYAPET,,,17.33490,79.51710,10-01-2026,1.42,
Telangana,SURYAPET,,,17.26480,79.62820,10-01-2026,2.46,
Telangana,SURYAPET,,,17.21030,79.59550,10-01-2026,6.35,
Telangana,SURYAPET,,,17.17070,79.80810,10-01-2026,1.25,
Telangana,SURYAPET,,,17.14330,79.60650,10-01-2026,3.15,
Telangana,SURYAPET,,,17.02460,79.68650,10-01-2026,5.37,
Telangana,Vikarabad,Bantwaram,Bantawaram,17.44271,77.70746,10-01-2026,6.9,
Telangana,Vikarabad,Bantwaram,Salbatapur,17.39483,77.70049,10-01-2026,4.95,
Telangana,Vikarabad,Bantwaram,Salbathpur,17.39592,77.69548,10-01-2026,5.28,
